New Balance;990 V6 Made in USA Action Bronson Lapis Lazuli;190 CHF
Nike;Air Force 1 Low West Indies;230 CHF
New Balance;650 Aime Leon Dore Blue Haze;340 CHF
Nike;Dunk Low Clot Cork;200 CHF
ASICS;Gel-Kayano 14 White Midnight;290 CHF
New Balance;9060 Prism Purple;175 CHF
Adidas;Samba Team Mexico;210 CHF
Adidas;Samba OG Sporty \u0026 Rich White Black;275 CHF
Nike;Air Max 1 Puerto Rico Orange Frost;325 CHF
Nike;Air Max Plus Black Blue Red;300 CHF
New Balance;610 Bodega The Trail Less Taken;150 CHF
Nike;Dunk Low PRM Neutral Olive;110 CHF
Air Jordan;Air Jordan 1 Low Elevate Atmosphere;110 CHF
Nike;Court Legacy Lift White Black;170 CHF
New Balance;530 Summer Fog;220 CHF
Nike;Air Max 1 ‘86 Golf White Black;155 CHF
Nike;Air Max 1 PRM Corduroy Coral Stardust;185 CHF
Nike;Dunk Low SE Patchwork If Lost Return To;195 CHF
Nike;Air Force 1 Low Retro University Gold;85 CHF
Air Jordan;Air Jordan 1 Low SE Light Bone Aquatone;125 CHF
Air Jordan;Air Jordan 1 Low Bred Sail;340 CHF
New Balance;998 Ronnie Fieg \u0026 Frank Lloyd Wright Foundation Broadacre City Chutney;110 CHF
Air Jordan;Air Jordan 1 Elevate Low French Blue;175 CHF
Nike;Air Force 1 Low Since 1982;210 CHF
Nike;SB Dunk High Run The Jewels;230 CHF
Hoka;Bondi 7 Black;140 CHF
New Balance;530 Steel Blue;205 CHF
Nike;Zoom Vomero 5 Photon Dust;560 CHF
Adidas;Samba 8th Street Clarks Kith Chalk White;195 CHF
Nike;Dunk High Embossed Basketball Grey Red;275 CHF
Salomon;Advanced XT-Slate Wood Wood;320 CHF
Nike;Air Max Scorpion Racer Blue;420 CHF
New Balance;990 V3 Grey (2019/2021);270 CHF
Nike;Air Force 1 Low Ambush Phantom;295 CHF
Nike;Air Penny 2 Stussy Fossil;
Adidas;Aloha Super One Black Eye;300 CHF
Salomon;XT-6 RECUTMonument Phantom;130 CHF
Nike;Dunk Low Tartan Plaid;220 CHF
New Balance;1906R White Grey Cream;110 CHF
Air Jordan;Air Jordan 3 Dunk On Mars;250 CHF
Air Jordan;Air Jordan 1 High Zoom CMFT 2 Year Of The Rabbit;120 CHF
Air Jordan;Air Jordan 1 Low Barely Grape;165 CHF
New Balance;550 UNC White Dusk Blue;225 CHF
Nike;Air Force 1 Low Slam Jam Black;195 CHF
Nike;Air Force 1 Low SP Undefeated Multi Patent Celestine Blue;110 CHF
New Balance;550 Strap White Grey Enfant (PS);250 CHF
Air Jordan;Air Jordan 1 High Golf Panda;220 CHF
New Balance;2002R Brown Beige;160 CHF
New Balance;327 Team Red Royal Blue;160 CHF
New Balance;327 Navy Blue Red White;205 CHF
Air Jordan;Air Jordan 1 High OG Atmosphere Enfant (Bubble Gum) (PS);235 CHF
Nike;Air Max 1 Travis Scott Cactus Jack Baroque Brown Enfant (PS);295 CHF
New Balance;990 V3 Made in USA Green Olive;120 CHF
New Balance;550 Bungee Lace Top Strap White Bébé (TD);160 CHF
Nike;Dunk High Reverse Goldenrod;260 CHF
Air Jordan;Air Jordan 2 Retro OG Chicago;165 CHF
Air Jordan;Air Jordan 1 Low Triple Black (2022);100 CHF
Air Jordan;Air Jordan 11 Retro Cherry Bébé (TD);150 CHF
Air Jordan;Air Jordan 1 High Elevate Summit White Dark Ash;100 CHF
Nike;Dunk Low Next Nature PS Tiger Stripes Enfant (PS);110 CHF
Nike;Air Max Plus Black Kumquat Bébé (TD);130 CHF
Air Jordan;Air Jordan 5 DJ Khaled Crimson Bliss Enfant (PS);85 CHF
Nike;Air Force 1 Low ’07 Triple White Bébé (TD);130 CHF
Air Jordan;Air Jordan 1 High Chicago Lost And Found (Reimagined) Enfant (PS);180 CHF
Air Jordan;Air Jordan 1 High Chicago Lost And Found (Reimagined) Bébé (TD);135 CHF
Nike;Dunk Low Retro PRM Mars Stone;185 CHF
Nike;Dunk High PRM Vachetta Tan;190 CHF
Air Jordan;Air Jordan 1 Mid SE Orange Wear-Away;160 CHF
Air Jordan;Air Jordan 1 Low Cement Grey Chutney;290 CHF
New Balance;550 Cream White;125 CHF
Nike;SB Bruin High PRM Why So Sad?;190 CHF
Adidas;Samba Arsenal;165 CHF
New Balance;550 White Blue Groove;175 CHF
Nike;Dunk High Retro Chenille Swoosh White Grey;170 CHF
Nike;Dunk High LXX Cinnabar;
Nike;Air Trainer 1 Ale Brown;270 CHF
Nike;Air Adjust Force SP Ambush Light Madder Root;210 CHF
Air Jordan;Air Jordan 1 Mid SE Craft Obsidian;200 CHF
Nike;Air Force 1 High 40th Anniversary White Green;145 CHF
Nike;Nike Dunk High Multi-Color;160 CHF
Air Jordan;Air Jordan 1 Low Reverse Black Toe;220 CHF
AUTRY;Medalist Leather Suede Low White Navy;200 CHF
AUTRY;Medalist Leather Suede Low White Light Blue;200 CHF
Air Jordan;Air Jordan 1 Mid Split Beach Cherrywood Red;170 CHF
Air Jordan;Air Jordan 1 Low SE Pink Velvet;310 CHF
New Balance;990 V3 Patta Keep Your Family Close;180 CHF
Adidas;Samba OG Grey Three;475 CHF
Nike;Air Max 97 Comme Des Garçons Grey;210 CHF
Nike;Air Force 1 Low White Dark Grey;185 CHF
Nike;SB Blazer Supreme Black;205 CHF
Air Jordan;Air Jordan 1 Low Golf Royal Toe;0 CHF
Nike;Air Force 1 Low Shadow Summit White Neptune Green;560 CHF
ASICS;Gel-Kayano 14 JJJJound Silver Black;250 CHF
New Balance;990 V3 MiUSA Teddy Santis Navy Castlerock;170 CHF
Nike;Air Force 1 Low PLT.AF.ORM Black;170 CHF
Nike;Air Force 1 Low PLT.AF.ORM Pastel Leopard;165 CHF
Nike;Air Force 1 Low ‘07 Brushstroke Solar Flare;155 CHF
Nike;Dunk Low Hot Curry Game Royal;205 CHF
Nike;Dunk High Up Flat Pewter;200 CHF
Air Jordan;Air Jordan 1 Mid Multi Knit;260 CHF
New Balance;2002R thisisneverthat;180 CHF
Nike;Dunk Low Graffiti Pink;375 CHF
Nike;Air Max Sunder SP Comme des Garçons Homme Plus White Black;0 CHF
Nike;Air Max Sunder SP Comme des Garçons Homme Plus Black;180 CHF
Nike;Dunk Low Certified Fresh;120 CHF
Nike;Dunk Low Black Navy;250 CHF
Nike;Air Max 95 NH Grey Fog;150 CHF
Nike;Air Trainer 1 Enamel Green;255 CHF
ASICS;Gel Kayano 28 Sweet Dreams Green Eyes;255 CHF
Nike;Air Max 1 Kasina Won-Ang Orange;200 CHF
ASICS;HS4-S Gel-Sonoma 15-50 Gore-Tex Spring Bouquet Blue Graphite;205 CHF
New Balance;2002R Navy Grey;165 CHF
Air Jordan;Air Jordan 1 Low SE Homage;175 CHF
Converse;Chuck Taylor All-Star 70 Hi Stussy Black;145 CHF
Air Jordan;Jordan Series Mid Maison Château Rouge Sail;
Air Jordan;Jordan Series Mid Maison Château Rouge Sail;225 CHF
Nike;Dunk Low SE Barber Shop Grey;130 CHF
Air Jordan;Air Jordan 1 Mid Orange Black;375 CHF
Adidas;Yeezy 700 Hi-Res Red;145 CHF
Air Jordan;Air Jordan 8 Taxi Yellow Black;120 CHF
Nike;Dunk High Obsidian;160 CHF
Air Jordan;Air Jordan 1 Low Lemonade;160 CHF
Air Jordan;Air Jordan 1 Mid Light Madder Root;155 CHF
Air Jordan;Air Jordan 1 Low SE True Blue;155 CHF
New Balance;2002R Hiking Brown;205 CHF
Nike;SB Dunk Low Cherry;210 CHF
Air Jordan;Air Jordan 1 Low OG UNC (2022);260 CHF
Adidas;Yeezy 700 V3 Fade Carbon;180 CHF
Nike;Air Max 1 Light Madder Root;185 CHF
Air Jordan;Air Jordan 5 Retro Green Bean;200 CHF
Nike;Air Presto Hello Kitty;180 CHF
Nike;Dunk Low Disrupt 2 Green Snake;215 CHF
Air Jordan;Air Jordan 6 Retro Washed Denim (2022);190 CHF
New Balance;550 White Mint Green;170 CHF
Air Jordan;Air Jordan Crater Slide Union Grey Fog;340 CHF
New Balance;550 Joe Freshgoods Conversations Amongst Us;190 CHF
Nike;Dunk High Up Panda;105 CHF
Nike;Dunk Low Avocado;160 CHF
Nike;Air Force 1 Low '07 Essential White Black Paisley;175 CHF
Nike;Air Force 1 Low Have a Nike Day White Gold;0 CHF
Nike;ACG Air Mada Black;145 CHF
Air Jordan;Air Jordan 1 Mid Sanddrift;195 CHF
Nike;SB Dunk High Pineapple;250 CHF
Nike;Dunk Low Disrupt 2 White University Blue;260 CHF
Air Jordan;Air Jordan 1 High Element Gore-Tex Berry;365 CHF
Nike;Air Max 1 Wabi-Sabi ;520 CHF
Nike;Air Max 1 Chinatown New York (2020);250 CHF
Nike;Air Max Plus 3 Black White;245 CHF
Air Jordan;Air Jordan 1 Retro Low Golf UNC;230 CHF
Air Jordan;Air Jordan 1 Low Psychic Purple;340 CHF
Nike;SB Dunk High Supreme By Any Means Black;175 CHF
Nike;Dunk High Black Camo;170 CHF
Nike;Air Force 1 Low '07 QS Uno;200 CHF
New Balance;2002R Black Silver Green;140 CHF
Nike;Dunk Low Crater Light Photo Blue;
Air Jordan;Air Jordan 1 Low Light Iron Ore;175 CHF
Nike;Air Huarache Off Noir;235 CHF
Air Jordan;Air Jordan 1 High Zoom Air CMFT Pumpkin Spice;255 CHF
Nike;Dunk High Pink Prime;135 CHF
Air Jordan;Air Jordan 1 Low Mulberry;170 CHF
Nike;Air Force 1 High Sculpt White Silver;230 CHF
Nike;Air Max 90 Lucky Charms Ash Green;200 CHF
Nike;Dunk Low Premium Vast Grey;135 CHF
Adidas;Yeezy Slide Ochre;315 CHF
Adidas;Yeezy Foam RNNR MX Sand Grey;170 CHF
Nike;Air Force 1 High Sculpt Summit White Gym Red;245 CHF
Nike;Air Force 1 Low Winter Premium Summit White;315 CHF
Air Jordan;Air Jordan 3 Retro Patchwork Camo;190 CHF
Nike;Blazer Low Sacai Kaws Team Red;200 CHF
New Balance;550 White Green Black;185 CHF
Air Jordan;Air Jordan 1 Low SE Barcelona Print;240 CHF
Nike;Air Force 1 Low Purple Skeleton Halloween (2021);335 CHF
Adidas;Yeezy Boost 350 V2 MX Oat;300 CHF
Air Jordan;Air Jordan 1 Mid Champ Colors;0 CHF
Air Jordan;Air Jordan 1 Mid Crater Black;240 CHF
Air Jordan;Air Jordan 5 Retro Moonlight (Oreo);185 CHF
Nike;Dunk Low SE Black Multi-Camo (Crazy Camo);150 CHF
Nike;Air Force 1 Low Fontanka White Yellow;220 CHF
Nike;Air Force 1 Low Undefeated 5 On It;290 CHF
Air Jordan;Air Jordan 1 Low SE Brushstroke;680 CHF
Nike;Dunk Low Off-White Lot 19;450 CHF
Adidas;Forum Low Bad Bunny Back to School;280 CHF
Nike;Dunk Low Scrap Archeo Brown;270 CHF
Air Jordan;Air Jordan 1 Mid Anti Gravity Machines;225 CHF
Nike;SB Dunk Low Barcelona;255 CHF
Air Jordan;Air Jordan 1 Low Team Red;150 CHF
Nike;Blazer Low Sacai British Tan;195 CHF
Nike;Air Force 1 Low '07 Hare Space Jam;205 CHF
Nike;Air Force 1 Low '07 Computer Chip Space Jam;150 CHF
Nike;Dunk High Lemon Twist;180 CHF
Nike;Dunk Low Disrupt Multi-Color;285 CHF
New Balance;550 Sea Salt Black;300 CHF
Adidas;Yeezy Boost 350 V2 Mono Cinder;390 CHF
New Balance;2002R Salehe Bembury Water Be The Guide;630 CHF
Nike;SB Dunk High Pro Ishod Wair Magnus Walker;
Air Jordan;Air Jordan 1 Mid Aqua Blue Tint;210 CHF
Converse;Chuck Taylor All-Star 70s Ox Comme des Garçons PLAY Steel Grey;130 CHF
Nike;Waffle One Black;230 CHF
Adidas;Yeezy Foam RNNR Mineral Blue;260 CHF
Nike;Dunk Low Barely Green;250 CHF
Air Jordan;Air Jordan 7 Retro PSG Paris Saint-Germain;225 CHF
Nike;Dunk Low Grey Tiffany;170 CHF
Nike;Blazer Low Sacai White Magma Orange;170 CHF
Nike;Blazer Low Sacai Medium Grey Classic Green;175 CHF
Nike;Air Force 1 Low Tear-Away Arctic Punch;205 CHF
Air Jordan;Air Jordan 1 Mid Crimson Tint;255 CHF
Nike;Dunk Low SE Easter;235 CHF
Air Jordan;Air Jordan 11 Retro Low Legend Blue;755 CHF
Nike;Vaporwaffle Sacai Tan Navy;210 CHF
Nike;Dunk Low SE Free 99 Pack White;0 CHF
Air Jordan;Air Jordan 1 Low White University Red Black;80 CHF
Adidas;Stan Smith Forever Primegreen White;275 CHF
Air Jordan;Air Jordan 5 Retro Raging Bull;165 CHF
Nike;Air Force 1 Low Pixel Snakeskin;160 CHF
Nike;Air Huarache Scream Green (2021);170 CHF
Nike;Air Force 1 Low Pixel Sail Tan;275 CHF
Air Jordan;Air Jordan 1 High Zoom Air CMFT Black Monarch;230 CHF
Nike;Dunk Low SP College Navy;195 CHF
Nike;SB Dunk High Baroque Brown (2021);190 CHF
Nike;Overbreak SP Mars Yard;230 CHF
Air Jordan;Air Jordan 1 Mid Black Siren Red;360 CHF
Nike;Dunk SB Low Court Purple;175 CHF
Air Jordan;Air Jordan 1 Mid University Gold;285 CHF
New Balance;990 v5 Grey;80 CHF
Nike;Blazer Mid '77 Vintage Black Sail;295 CHF
Air Jordan;Air Jordan 1 Mid White Black Light Arctic Pink;295 CHF
Nike;SB Dunk Low Atmos Elephant;240 CHF
Air Jordan;Air Jordan 1 Low White Light Arctic Pink;210 CHF
Air Jordan;Air Jordan 1 Mid SE Sisterhood;580 CHF
Nike;Vaporwaffle Sacai Villain Red Neptune Green;570 CHF
Air Jordan;Air Jordan 4 PSG Neutral Grey Bordeaux;510 CHF
Nike;SB Dunk Low Instant Skateboards;430 CHF
Nike;Dunk Low Community Garden;250 CHF
Air Jordan;Air Jordan 1 Mid White Laser Orange Deep Royal Blue;1 130 CHF
Nike;SB Dunk Low Grateful Dead Bears Green;
Air Jordan;Air Jordan 4 Retro Metallic Purple;600 CHF
Alexander McQueen;Oversized White Patchouli;225 CHF
Nike;Air Max 95 ERA Safari;405 CHF
Air Jordan;Air Jordan 5 Retro Top 3;600 CHF
Alexander McQueen;Oversized Black;260 CHF
Nike;Dunk Low Comme des Garçons Black;460 CHF
Air Jordan;Air Jordan 1 Low Royal Toe (2020);7 200 CHF
Air Jordan;Air Jordan 1 Low Dior;120 CHF
Nike;Blazer Low Leather Green Spark;540 CHF
New Balance;327 Casablanca Green;250 CHF
Nike;Air Max 90 Reverse Duck Camo;690 CHF
Air Jordan;Air Jordan 1 Mid Digital Pink;380 CHF
Adidas;Yeezy Boost 350 V2 Desert Sage;580 CHF
Nike;Air Fear Of God 1 Triple Black;470 CHF
Nike;Dunk Low Plum;595 CHF
Air Jordan;Air Jordan 1 High 85 Varsity Red;285 CHF
Nike;SB Dunk High Paul Rodriguez;180 CHF
Nike;Air Force 1 Shadow Magic Flamingo;300 CHF
Air Jordan;Air Jordan 3 Animal Instinct;405 CHF
Adidas;Yeezy Boost 380 Alien;595 CHF
Air Jordan;Air Jordan 1 Retro High OG Obsidian UNC 2019;770 CHF
Air Jordan;Air Jordan 4 Retro Cool Grey (2019);390 CHF
Air Jordan;Air Jordan 1 Retro High Black Gym Red;245 CHF
Nike;Zoom Terra Kiger 5 Off-White Black;2 200 CHF
Nike;Air Force 1 Low Off-White MCA University Blue;770 CHF
Air Jordan;Air Jordan 4 Bred 2019;105 CHF
Nike;Air Max 90 Mars Landing;400 CHF
Adidas;Yeezy 700 Salt;650 CHF
Air Jordan;Air Jordan 1 Retro High Flight Nostalgia;830 CHF
Nike;Blazer Mid Off-White Grim Reaper;470 CHF
Bape;Sta Highsnobiety Ivory;270 CHF
Nike;Dunk High Syracuse (2021);600 CHF
Alexander McQueen;Oversized Worker Blue;480 CHF
Bape;Bape Sta JJJJound White Navy;600 CHF
Alexander McQueen;Oversized White;295 CHF
Nike;Air Max Plus Fuchsia Pale Yellow;330 CHF
Nike;SB Dunk Low Club 58 Gulf;400 CHF
Bape;Bape Sta Low Blue Yellow;330 CHF
Nike;Air Force 1 Shadow Pastel;195 CHF
Nike;Air Force 1 Low Undefeated Multi Patent;
Nike;Dunk High Vast Grey;270 CHF
Nike;React Element 87 Dusty Peach;240 CHF
Nike;Air Force 1 Mid SP Off-White Varsity Maize;1 350 CHF
Nike;SB Dunk Low StrangeLove;520 CHF
Air Jordan;Air Jordan 1 Retro High J. Balvin;240 CHF
New Balance;9060 Ivory Cream;290 CHF
Air Jordan;Air Jordan 5 Retro Bluebird;650 CHF
Nike;Air Force 1 Low Fossil Travis Scott;195 CHF
Nike;Dunk High Rebel Cashmere;2 100 CHF
Nike;SB Dunk Low Travis Scott;400 CHF
Air Jordan;Air Jordan 1 Low SE Paint Drip;280 CHF
Nike;Blazer Mid READYMADE White;330 CHF
Nike;Dunk High Ambush Cosmic Fuchsia;880 CHF
Nike;Blazer Mid Off-White All Hallow's Eve;215 CHF
Air Jordan;Air Jordan 11 Retro Low Cement Grey;345 CHF
Nike;Dunk Low Next Nature Lilac;210 CHF
Converse;Chuck Taylor All-Star 70s Hi Comme des Garçons PLAY Blue Quartz;565 CHF
Adidas;Yeezy Boost 350 V2 Static Black (Reflective);300 CHF
Air Jordan;Air Jordan 13 Retro SoleFly;200 CHF
Nike;Dunk High Dark Sulfur;210 CHF
Nike;Air Force 1 Low Popcorn;310 CHF
Air Jordan;Air Jordan 5 Retro SE Craft Light Orewood Brown;250 CHF
Adidas;Samba OG Sporty \u0026 Rich Beige Blue;300 CHF
Nike;Air Max 1 Puerto Rico Blue Gale;300 CHF
Nike;SB Dunk Low Pro FTC;900 CHF
Air Jordan;Air Jordan 4 Retro Metallic Red;320 CHF
Nike;Blazer Mid Sacai Snow Beach;250 CHF
Air Jordan;Air Jordan 1 Low OG Neutral Grey (2021);285 CHF
New Balance;990 V3 Made In USA Teddy Santis Raw Amethyst;485 CHF
Air Jordan;Air Jordan 1 Retro High Fearless OG;200 CHF
Nike;Air Force 1 Low Jewels;880 CHF
Air Jordan;Air Jordan 5 Retro Off-White Black;470 CHF
Adidas;Yeezy 700 V2 Cream;300 CHF
Nike;Dunk Low Light Bone;190 CHF
Converse;Chuck Taylor All-Star 70s Hi Comme des Garçons PLAY White;320 CHF
Nike;SB Dunk Low Blue Raspberry;265 CHF
Nike;SB Dunk Low Chlorophyll;1 050 CHF
Air Jordan;Air Jordan 4 Retro Union Guava Ice;400 CHF
Air Jordan;Air Jordan 1 Mid Barely Orange;215 CHF
Nike;Air Force 1 Low Flax Wheat (2021);
Air Jordan;Air Jordan 5 Retro What The;270 CHF
New Balance;WRPD Runner Sea Salt;285 CHF
Air Jordan;Air Jordan 1 Retro High Royal Toe;250 CHF
Hoka;Clifton 8 Eggnog Shifting Sand;480 CHF
Nike;Air Max 270 React ENG Travis Scott Cactus Trails;235 CHF
Nike;Kobe 8 Proto;280 CHF
New Balance;990 V3 Teddy Santis Made In USA Marblehead;230 CHF
New Balance;2002R Protection Pack Vintage Orange;440 CHF
Nike;Dunk Low Disrupt Black Pale Ivory;210 CHF
Nike;Air Force 1 Low Tear Away Sail;470 CHF
Nike;Air Force 1 Low Stussy Fossil;610 CHF
Alexander McQueen;Oversized White Pink;235 CHF
Adidas;Yeezy Foam RNNR Stone Sage;210 CHF
Converse;Chuck Taylor All-Star 70s Ox Comme des Garçons PLAY Blue Quartz;180 CHF
Nike;Air Force 1 Low Color Of The Month Chocolate;315 CHF
Adidas;Yeezy 500 Desert Rat Blush;365 CHF
Nike;SB Dunk Low Pro ISO Orange Label Unbleached Pack Lilac;150 CHF
Nike;Dunk High 1985 Enamel Green Denim;225 CHF
Nike;Blazer Mid Sketch Black Swoosh;370 CHF
Nike;Dunk Low CLOT Fragment White;405 CHF
Nike;Dunk Low Sail Coast;190 CHF
Nike;SB Zoom Blazer Mid Sashiko Sesame;215 CHF
Nike;Dunk High Next Nature Summit White;520 CHF
Air Jordan;Air Jordan 4 Retro Metallic Green;195 CHF
Nike;Air Force 1 Low '07 Retro Color of the Month University Blue;340 CHF
Adidas;Yeezy Boost 350 V2 Jade Ash;180 CHF
Nike;Dunk High 1985 Blue Denim;470 CHF
Nike;Air Max 1 Travis Scott Cactus Jack Wheat Lemon Drop;180 CHF
Nike;Blazer Low Acronym Black;420 CHF
Nike;Air Force 1 Low G-Dragon Peaceminusone Para-Noise White;245 CHF
Nike;Dunk High Fossil Stone;175 CHF
Nike;Blazer Low Acronym Night Maroon;205 CHF
Air Jordan;Air Jordan 1 Low To My First Coach;940 CHF
Nike;Vaporwaffle Sacai Black White;170 CHF
Nike;Air Force 1 Low '07 FM Cut Out Swoosh White Black;245 CHF
Air Jordan;Air Jordan 1 High Black Metallic Gold;455 CHF
Nike;SB Dunk Low Born x Raised One Block At A Time;200 CHF
Nike;Air Force 1 Low World Champ Black;340 CHF
New Balance;550 Rich Paul;265 CHF
Air Jordan;Air Jordan 11 Retro Low Yellow Snakeskin;
Air Jordan;Air Jordan 5 Retro Alternate Bel-Air;1 300 CHF
Nike;Air Max 97/1 Sean Wotherspoon;210 CHF
Nike;Air Force 1 Low Silver Snake (2021);580 CHF
Nike;SB Dunk Low Civilist Heat Map;440 CHF
Nike;SB Dunk Low Parra;215 CHF
Air Jordan;Air Jordan 1 Retro High Court Purple (2021);450 CHF
ASICS;Gel-Kayano 14 JJJJound Silver White;255 CHF
Nike;Air Max 1 Kasina Won-Ang Grey;475 CHF
Adidas;Yeezy Boost 350 V2 Cloud White (Non-Reflective);190 CHF
Nike;Dunk Low Olive Leopard;740 CHF
Nike;Air Zoom Spiridon Cage 2 Stussy Fossil;325 CHF
Air Jordan;Air Jordan 11 Retro Low Bright Citrus;510 CHF
Nike;Air Max 1 London City Pack;180 CHF
Nike;Air Force 1 Low Leap High;300 CHF
Air Jordan;Air Jordan 3 Retro Rust Pink;190 CHF
Nike;Blazer SB Mid Edge Hack Pack Blue;190 CHF
Nike;Dunk High 1985 Black Acid Wash;720 CHF
Nike;Air Max 1 Parra (2018);250 CHF
Nike;Dunk Low Scrap Sea Glass;355 CHF
Air Jordan;Air Jordan 2 Retro Low SP Off-White Black Blue;200 CHF
Nike;Air Force 1 Shadow Amethyst Ash;175 CHF
Converse;Chuck Taylor All-Star 70 Hi Ader Error;3 000 CHF
Air Jordan;Air Jordan 1 Retro High OG SP Travis Scott Fragment Military Blue;400 CHF
New Balance;990 v3 JJJJound Brown;210 CHF
Nike;Air Force 1 Low Fontanka Pink Foam;175 CHF
Nike;Air Force 1 Low Grey Mesh;270 CHF
Air Jordan;Air Jordan 1 Retro High Light Smoke Grey;315 CHF
Nike;Dunk SB Dunk Low Crenshaw Skate Club;260 CHF
Air Jordan;Air Jordan 14 Low Metallic Silver;350 CHF
Adidas;Yeezy Boost 350 V2 Light;210 CHF
Air Jordan;Air Jordan 5 Low Arctic Pink;190 CHF
Nike;Air Force 1 Low Luxe Black Gum;420 CHF
ASICS;Gel-Kayano 14 Kith Cream Scarab;300 CHF
New Balance;993 Made In USA Grey;615 CHF
Alexander McQueen;Oversized White Powder Blue;130 CHF
Nike;Blazer Low 77 Jumbo White Black Sail;260 CHF
Nike;SB Dunk Low Sashiko;240 CHF
New Balance;2002R Protection Pack Distressed;180 CHF
Nike;Air Force 1 Low React Coconut Milk;195 CHF
Nike;Air Force 1 Low React Mint Foam;
Air Jordan;Air Jordan 1 Mid Pink Quartz;340 CHF
Air Jordan;Air Jordan 1 High Zoom Air CMFT PSG Paris Saint-Germain;570 CHF
Air Jordan;Air Jordan 3 Retro A Ma Maniére;215 CHF
Nike;Air Force 1 Low Billie Eilish Mushroom;250 CHF
Nike;Air Max Plus Lace Toggle Black Grey;360 CHF
Air Jordan;Air Jordan 5 Retro Alternate Grape;240 CHF
New Balance;550 Aime Leon Dore White Leather;260 CHF
Nike;SB Dunk Low Gnarhunters;285 CHF
Nike;Air Max 98 TL Supreme Brown;180 CHF
Adidas;Forum 84 Low Tech Purple;350 CHF
Air Jordan;Air Jordan 6 Retro Electric Green;230 CHF
New Balance;990 V6 Action Bronson Baklava;400 CHF
Nike;Air Force 1 Low Clot Blue Silk;170 CHF
Air Jordan;Air Jordan 1 Mid Vintage Grey;260 CHF
Nike;Air Max Plus Black Silver Green Strike;240 CHF
Air Jordan;Air Jordan 1 High Stash Quai 54;170 CHF
New Balance;550 White University Blue;310 CHF
ASICS;Gel-1130 Kith Cream Scarab;170 CHF
New Balance;550 White Dark Grey;190 CHF
Nike;Air Force 1/1 Cosmic Clay;180 CHF
Nike;Air Force 1 Low Orange Skeleton Halloween (2020);210 CHF
Air Jordan;Air Jordan 1 Retro AJKO Low SP Union Neutral Grey;195 CHF
Air Jordan;Air Jordan 1 Retro High OG Light Fusion Red;690 CHF
Nike;Air Force 1 Low Swarovski Triple Black;1 180 CHF
Nike;Air Force 1 Low Off-White Black;225 CHF
Air Jordan;Air Jordan 1 Mid Purple Aqua;890 CHF
Air Jordan;Air Jordan 4 Retro Union Taupe Haze;220 CHF
Nike;Air Force 1 Low Tear Away White;750 CHF
Nike;LD Waffle Sacai Black Anthracite;230 CHF
Nike;Air Max Plus University Blue Topaz Gold;305 CHF
Adidas;Yeezy 700 V3 Mono Safflower;490 CHF
Adidas;Samba Wales Bonner Red White;220 CHF
ASICS;Gel-Nimbus 9 Wind And Sea White Silver;320 CHF
Adidas;Yeezy 700 V3 Safflower;610 CHF
New Balance;990 V3 JJJJound Olive;335 CHF
Air Jordan;Air Jordan 3 Pine Green;170 CHF
Nike;Air Force 1 Low '07 Fresh White;225 CHF
Nike;Air Max 1 Lemonade (2020);160 CHF
Nike;Air Force 1 Low White Orange;210 CHF
Nike;Dunk High Spartan Green;
New Balance;990 V4 Kith United Arrows \u0026 Sons;290 CHF
Nike;Air Max 98 TL Supreme Black;450 CHF
Air Jordan;Air Jordan 5 Retro Anthracite;270 CHF
Air Jordan;Air Jordan 5 Retro Low PSG (2022);170 CHF
Adidas;Forum Low Home Alone 2;250 CHF
Nike;SB Dunk High RX-0 Unicorn Gundam 02 Banshee;265 CHF
Air Jordan;Air Jordan 4 Retro Where the Wild Things Are;190 CHF
Nike;React Vision Triple White;180 CHF
Nike;Dunk High First Use Light Bone Green Noise;270 CHF
Air Jordan;Air Jordan 5 Dunk On Mars;620 CHF
Nike;Dunk Low Off-White Lot 34;430 CHF
Nike;Air Rubber Dunk Off-White University Gold;210 CHF
Air Jordan;Air Jordan 1 High OG UNC To Chicago;650 CHF
Air Jordan;Air Jordan 1 Low SB UNC;260 CHF
Salomon;XT-6 Vanilla Ice Granite Green Gum;320 CHF
Air Jordan;Air Jordan 12 Retro Playoffs (2022);255 CHF
New Balance;2002R Protection Pack High Desert;280 CHF
New Balance;550 Navy Blue;205 CHF
Nike;Dunk Low Dark Marina Blue;275 CHF
Nike;SB Dunk Low Stingwater Magic Mushroom;230 CHF
New Balance;550 UNC;220 CHF
Adidas;Yeezy Foam RNNR Sulfur;225 CHF
Nike;Vandal High Stussy Fossil;180 CHF
Nike;Dunk High Undercover Chaos Black;400 CHF
Air Jordan;Air Jordan 1 Low Golf Chicago;180 CHF
Nike;Air Force 1 Low Tear-Away Fauna Brown;175 CHF
Nike;Air Force 1 Low Team USA;1 400 CHF
Dior;B23 Sneaker Haute Tissu Oblique;630 CHF
Nike;Dunk Low Off-White Lot 21;245 CHF
ASICS;Gel-Kayano 14 Barely Rose;285 CHF
Air Jordan;Air Jordan 1 Low Dark Teal;195 CHF
New Balance;550 White Black Grey;175 CHF
Nike;Cortez Union Light Smoke Grey;315 CHF
Adidas;Yeezy Boost 350 V2 Blue Tint;170 CHF
New Balance;550 White Gum;210 CHF
Air Jordan;Air Jordan 1 AJKO White Black;250 CHF
Nike;Air Force 1 Low Carabiner Swoosh Red;225 CHF
